xstr ystr
-0.44136094 1.39891171
-0.43055035 1.38158356
-0.41896585 1.36475695
-0.40666675 1.34844111
-0.39370868 1.33264078
-0.38014347 1.31735702
-0.36601919 1.30258794
-0.35138025 1.28832932
-0.33626759 1.27457509
-0.32071892 1.26131777
-0.30476897 1.24854885
-0.28844970 1.23625904
-0.27179062 1.22443857
-0.25481894 1.21307743
-0.23755990 1.20216572
-0.22003689 1.19169398
-0.20227169 1.18165377
-0.18428459 1.17203854
-0.16609456 1.16284504
-0.14771920 1.15407571
-0.12917458 1.14574292
-0.11047455 1.13787634
-0.09162882 1.13053638
-0.07263860 1.12383805
-0.05348694 1.11799115
-0.03412308 1.11335551
-0.01446082 1.11046844
0.00552830 1.10990280
0.02561650 1.11185117
0.04541890 1.11587569
0.06476240 1.12130059
0.08368421 1.12763058
0.10226791 1.13459160
0.12057785 1.14204498
0.13865284 1.14992278
0.15651267 1.15819330
0.17416448 1.16684381
0.19160709 1.17587173
0.20883362 1.18528010
0.22583309 1.19507503
0.24259138 1.20526435
0.25909180 1.21585676
0.27531535 1.22686138
0.29124087 1.23828740
0.30684510 1.25014392
0.32210262 1.26243969
0.33698573 1.27518303
0.35146438 1.28838163
0.36550599 1.30204238
0.37907525 1.31617110
0.39213402 1.33077234
0.40464112 1.34584896
0.41655222 1.36140180
0.42781973 1.37742916
0.43839285 1.39392624
0.44821761 1.41088448
0.45723716 1.42829084
0.46539219 1.44612697
0.47262162 1.46436840
0.47886355 1.48298368
0.48405658 1.50193367
0.48814139 1.52117094
0.49106269 1.54063951
0.49277136 1.56027498
0.49322669 1.58000511
0.49239861 1.59975104
0.49026950 1.61942903
0.48683558 1.63895272
0.48210749 1.65823571
0.47611015 1.67719416
0.46888168 1.69574933
0.46047171 1.71382968
0.45093917 1.73137233
0.44034979 1.74832404
0.42877366 1.76464137
0.41628286 1.78029046
0.40294959 1.79524631
0.38884449 1.80949180
0.37403556 1.82301658
0.35858728 1.83581595
0.34256017 1.84788977
0.32601054 1.85924142
0.30899050 1.86987697
0.29154801 1.87980439
0.27372714 1.88903292
0.25556832 1.89757260
0.23710863 1.90543378
0.21838209 1.91262688
0.19942002 1.91916204
0.18025130 1.92504900
0.16090268 1.93029691
0.14139903 1.93491419
0.12176361 1.93890851
0.10201829 1.94228667
0.08218378 1.94505459
0.06227985 1.94721724
0.04232549 1.94877868
0.02233910 1.94974197
0.00233870 1.95010921
-0.01765794 1.94988154
-0.03763312 1.94905909
-0.05756907 1.94764104
-0.07744771 1.94562558
-0.09725060 1.94300993
-0.11695864 1.93979034
-0.13655200 1.93596215
-0.15600986 1.93151975
-0.17531024 1.92645665
-0.19442977 1.92076550
-0.21334349 1.91443818
-0.23202455 1.90746585
-0.25044402 1.89983906
-0.26857055 1.89154790
-0.28637012 1.88258218
-0.30380572 1.87293166
-0.32083706 1.86258636
-0.33742024 1.85153693
-0.35350755 1.83977514
-0.36904718 1.82729445
-0.38398313 1.81409072
-0.39825519 1.80016304
-0.41179905 1.78551472
-0.42454678 1.77015434
-0.43642745 1.75409694
-0.44736817 1.73736516
-0.45729562 1.71999044
-0.46613784 1.70201386
-0.47382653 1.68348678
-0.48029957 1.66447092
-0.48550372 1.64503784
-0.48939710 1.62526767
-0.49195136 1.60524720
-0.49315312 1.58506738
-0.49300460 1.56482039
-0.49152326 1.54459673
-0.48874064 1.52448245
-0.48470034 1.50455685
-0.47945571 1.48489087
-0.47306722 1.46554610
-0.46559996 1.44657444
-0.45712132 1.42801833
-0.44769914 1.40991131
-0.43740010 1.39227892
-0.42628867 1.37513968
-0.41442627 1.35850605
-0.40187083 1.34238545
-0.38867656 1.32678114
-0.37489384 1.31169297
-0.36056933 1.29711812
-0.34574610 1.28305159
-0.33046383 1.26948675
-0.31475906 1.25641570
-0.29866545 1.24382957
-0.28221399 1.23171888
-0.26543330 1.22007373
-0.24834981 1.20888412
-0.23098802 1.19814026
-0.21337071 1.18783298
-0.19551906 1.17795445
-0.17745287 1.16849913
-0.15919058 1.15946556
-0.14074927 1.15085929
-0.12214429 1.14269808
-0.10338824 1.13502116
-0.08448838 1.12790593
-0.06544059 1.12149736
-0.04621716 1.11605506
-0.02675157 1.11200738
-0.00695968 1.10993739
0.01311029 1.11033204
0.03313021 1.11314064
0.05276449 1.11776716
0.07193952 1.12357757
0.09072466 1.13016810
0.10919923 1.13732564
0.12741743 1.14494391
0.14541004 1.15297151
0.16319144 1.16138534
0.18076525 1.17017726
0.19812787 1.17934720
0.21527075 1.18889959
0.23218163 1.19884130
0.24884537 1.20918058
0.26524440 1.21992632
0.28135889 1.23108772
0.29716691 1.24267394
0.31264437 1.25469396
0.32776503 1.26715642
0.34250033 1.28006939
0.35681928 1.29344031
0.37068831 1.30727567
0.38407107 1.32158087
0.39692829 1.33635986
0.40921764 1.35161479
0.42089357 1.36734562
0.43190731 1.38354956
0.44220683 1.40022047
0.45173707 1.41734822
0.46044018 1.43491787
0.46825612 1.45290888
0.47512337 1.47129427
0.48098006 1.49003978
0.48576537 1.50910325
0.48942125 1.52843405
0.49189447 1.54797303
0.49313878 1.56765276
0.49311723 1.58739834
0.49180421 1.60712889
0.48918714 1.62675940
0.48526762 1.64620320
0.48006169 1.66537454
0.47359936 1.68419124

